id,name,URL,Description,Cooking time,Preparation extra time per cover,Covers count,ingredients,ingredients_name
5b8f9901cc55e600045fe326,Wok de bœuf légumes croquants,https://jow.fr/recipes/5b8f9901cc55e600045fe326,"La version exotique et relevée du steak / jardinière, à manger avec des baguettes pour optimiser le fun. ",12.0,2.0,1,"[{'nom_ingred': 'Bœuf (rumsteck)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Petits pois (frais)', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Courgette', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Graines de sésame', 'quantity': 0.5, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Gingembre (frais)', 'quantity': 1, 'unit': 'Centimètre'}]","Bœuf (rumsteck),Carotte (frais),Petits pois (frais),Courgette,Graines de sésame,Gingembre (frais)"
5f56473002eee03e1a54e7fc,Poulet au sésame,https://jow.fr/recipes/5f56473002eee03e1a54e7fc,"Simple, bon, gourmand : tout ce qu'on aime ! ",10.0,2.0,1,"[{'nom_ingred': 'Brocoli (frais)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Poulet (escalope)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Sauce soja sucrée', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Gingembre (frais)', 'quantity': 0.5, 'unit': 'Centimètre'}, {'nom_ingred': 'Graines de sésame', 'quantity': 0.5, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}]","Brocoli (frais),Poulet (escalope),Sauce soja sucrée,Gingembre (frais),Graines de sésame,Riz"
5beec6986969020004f556c7,"Purée maison, poireau & maïs",https://jow.fr/recipes/5beec6986969020004f556c7,Vous ne saviez pas comment faire aimer les poireaux à vos enfants ! On vous assure qu'ils vont en redemander ! ,10.0,1.0,1,"[{'nom_ingred': 'Pommes de terre', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Poireau', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Maïs (conserve)', 'quantity': 0.1, 'unit': 'Kilogramme'}]","Pommes de terre,Poireau,Maïs (conserve)"
62a09c74fcb82034fe37588d,Bavette & poêlée de courgettes printanières,https://jow.fr/recipes/62a09c74fcb82034fe37588d,Pensez à mettre votre serviette autour du cou avant de dévorer votre assiette !,14.0,1.0,1,"[{'nom_ingred': 'Bœuf (bavette)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Courgette', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Artichauts marinés', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Petits pois (frais)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Basilic (frais)', 'quantity': 0.1, 'unit': 'Bouquet'}]","Bœuf (bavette),Courgette,Artichauts marinés,Petits pois (frais),Basilic (frais)"
5eb2c40b10798e24c5e2d560,Poêlée de gnocchis aux petits pois,https://jow.fr/recipes/5eb2c40b10798e24c5e2d560,Les gnocchis s'associent à absolument tout ! La preuve ci-dessous !,10.0,1.0,1,"[{'nom_ingred': 'Gnocchi (à poêler)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Petits pois (surgelés)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Chèvre frais', 'quantity': 0.04, 'unit': 'Kilogramme'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.2, 'unit': 'Pièce'}]","Gnocchi (à poêler),Petits pois (surgelés),Chèvre frais,Citron jaune"
5fff2a20a2adc00e5536d8a7,"Cabillaud, pommes de terre & haricots",https://jow.fr/recipes/5fff2a20a2adc00e5536d8a7,Une sauce au beurre blanc pour les grands gourmands !,22.0,1.0,1,"[{'nom_ingred': 'Cabillaud (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Pommes de terre (primeur)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Beurre', 'quantity': 0.04, 'unit': 'Kilogramme'}, {'nom_ingred': 'Vinaigre de vin rouge', 'quantity': 1, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Échalote', 'quantity': 0.5, 'unit': 'Pièce'}]","Cabillaud (frais),Pommes de terre (primeur),Haricot vert (frais),Beurre,Vinaigre de vin rouge,Échalote"
60f9851a5be4fc0e7b3fe0ec,Salade saumon façon niçoise,https://jow.fr/recipes/60f9851a5be4fc0e7b3fe0ec,Une recette saine et complète au bon goût du sud,16.0,1.0,1,"[{'nom_ingred': 'Saumon (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Olive noire dénoyautée', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Yaourt nature', 'quantity': 2, 'unit': 'Cuillère à soupe'}]","Saumon (frais),Œuf,Haricot vert (frais),Olive noire dénoyautée,Yaourt nature"
5c11157b38a077302959ef92,Risotto aux Saint-Jacques & poireaux,https://jow.fr/recipes/5c11157b38a077302959ef92,"Un plat extraordinaire : les fêtes le savent classique, le quotidien le sait magique.",25.0,1.0,1,"[{'nom_ingred': 'Riz (Arborio)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Poireau', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Bouillon de légumes (cube)', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Beurre', 'quantity': 0.01, 'unit': 'Kilogramme'}, {'nom_ingred': 'Parmesan (râpé)', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Noix de Saint-Jacques (surgelé)', 'quantity': 0.09, 'unit': 'Kilogramme'}]","Riz (Arborio),Poireau,Bouillon de légumes (cube),Beurre,Parmesan (râpé),Noix de Saint-Jacques (surgelé)"
5c8fbf2e80fe5d37a06db895,Cabillaud petits pois & lard,https://jow.fr/recipes/5c8fbf2e80fe5d37a06db895,Parce que le mariage entre le cabillaud et le lard est juste à tomber !,8.0,1.0,1,"[{'nom_ingred': 'Cabillaud (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Petits pois (frais)', 'quantity': 0.2, 'unit': 'Kilogramme'}, {'nom_ingred': 'Lard (tranches)', 'quantity': 1, 'unit': 'Tranche'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.25, 'unit': 'Pièce'}]","Cabillaud (frais),Petits pois (frais),Lard (tranches),Citron jaune"
5f7601b9a0544006ca249094,Nouilles sautées au bœuf,https://jow.fr/recipes/5f7601b9a0544006ca249094,"Une viande tendre, légèrement grillée, des légumes croquants. Une perfection en bouche !",10.0,1.0,1,"[{'nom_ingred': 'Nouilles chinoises (aux œufs)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Brocoli (frais)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Pousses de haricots mungo', 'quantity': 0.04, 'unit': 'Kilogramme'}, {'nom_ingred': 'Sauce soja salée', 'quantity': 1.5, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}, {'nom_ingred': 'Gingembre (moulu)', 'quantity': 0.5, 'unit': 'Cuillère à café'}, {'nom_ingred': 'Bœuf (bavette)', 'quantity': 1, 'unit': 'Pièce'}]","Nouilles chinoises (aux œufs),Brocoli (frais),Pousses de haricots mungo,Sauce soja salée,Ail,Gingembre (moulu),Bœuf (bavette)"
5f8efc3efccbbf10af6bfe82,Gratin de brocoli,https://jow.fr/recipes/5f8efc3efccbbf10af6bfe82,"Brocolis fondants, béchamel et fromage gratiné... Miam !",25.0,1.0,1,"[{'nom_ingred': 'Brocoli (frais)', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Farine de blé', 'quantity': 0.0125, 'unit': 'Kilogramme'}, {'nom_ingred': 'Fromage râpé', 'quantity': 0.03, 'unit': 'Kilogramme'}, {'nom_ingred': 'Beurre', 'quantity': 0.0125, 'unit': 'Kilogramme'}, {'nom_ingred': 'Lait', 'quantity': 0.125, 'unit': 'Litre'}]","Brocoli (frais),Farine de blé,Fromage râpé,Beurre,Lait"
61682217eaecdd0edcb08a0d,Brandade cabillaud & poireaux,https://jow.fr/recipes/61682217eaecdd0edcb08a0d,Faites manger du poisson en brandade à toute la famille !,35.0,2.0,1,"[{'nom_ingred': 'Poireau', 'quantity': 0.2, 'unit': 'Kilogramme'}, {'nom_ingred': 'Pommes de terre', 'quantity': 0.2, 'unit': 'Kilogramme'}, {'nom_ingred': 'Cabillaud (frais)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Comté', 'quantity': 0.01, 'unit': 'Kilogramme'}, {'nom_ingred': ""Huile d'olive"", 'quantity': 1, 'unit': 'Cuillère à soupe'}]","Poireau,Pommes de terre,Cabillaud (frais),Comté,Huile d'olive"
5ffed4cea2adc00e5536d4dc,"Steak haché, purée & haricots verts",https://jow.fr/recipes/5ffed4cea2adc00e5536d4dc,"Miam, le bon steak haché du mercredi midi !",20.0,1.0,1,"[{'nom_ingred': 'Bœuf (steak haché frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Pommes de terre', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Échalote', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Lait', 'quantity': 0.03, 'unit': 'Litre'}, {'nom_ingred': 'Beurre', 'quantity': 0.02, 'unit': 'Kilogramme'}]","Bœuf (steak haché frais),Pommes de terre,Échalote,Haricot vert (frais),Lait,Beurre"
6176b930b1d9650ecc4f629d,Bouillon légumes & poulet,https://jow.fr/recipes/6176b930b1d9650ecc4f629d,Vous prendrez bien un bon bouillon ?,15.0,2.0,1,"[{'nom_ingred': 'Poulet (escalope)', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Oignon rouge', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Poireau', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Bouillon de volaille (cube)', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Thym (feuilles)', 'quantity': 1, 'unit': 'Pincée'}]","Poulet (escalope),Oignon rouge,Carotte (frais),Poireau,Bouillon de volaille (cube),Thym (feuilles)"
5e6b4bc463fed411b3dd2d40,Salade printanière au crabe,https://jow.fr/recipes/5e6b4bc463fed411b3dd2d40,"Croquante, fraîche, savoureuse et ultra rapide à préparer !",20.0,2.0,1,"[{'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Petits pois (frais)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Pommes de terre (primeur)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Radis', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crabe (chair)', 'quantity': 0.05, 'unit': 'Kilogramme'}]","Haricot vert (frais),Petits pois (frais),Pommes de terre (primeur),Radis,Crabe (chair)"
5a91dc600b1c940014c50189,Poulet au miel & haricots,https://jow.fr/recipes/5a91dc600b1c940014c50189,L'équilibre du sucré et de l'acidité pour un plat ultra facile !,13.0,2.0,1,"[{'nom_ingred': 'Poulet (escalope)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Miel (liquide)', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.25, 'unit': 'Kilogramme'}]","Poulet (escalope),Miel (liquide),Citron jaune,Haricot vert (frais)"
605dcc3ab9021b0eb60f8c5a,Brunch toast avocat petits pois,https://jow.fr/recipes/605dcc3ab9021b0eb60f8c5a,Un avocado toast mais en mieux !,3.0,1.0,1,"[{'nom_ingred': 'Avocat', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Petits pois (surgelés)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Chèvre frais', 'quantity': 0.025, 'unit': 'Kilogramme'}, {'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Brioche (tranchée)', 'quantity': 0.03, 'unit': 'Kilogramme'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.25, 'unit': 'Pièce'}]","Avocat,Petits pois (surgelés),Chèvre frais,Œuf,Brioche (tranchée),Citron jaune"
5ba8f8e73063f300043cdddb,Cabillaud haricots verts & purée,https://jow.fr/recipes/5ba8f8e73063f300043cdddb,"Le poisson, c'est pas que le vendredi ! Et celui-là est tellement bon, que tous les jours de la semaine le revendiquent aussi !",18.0,2.0,1,"[{'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Pommes de terre', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Lait', 'quantity': 0.05, 'unit': 'Litre'}, {'nom_ingred': 'Cabillaud (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Beurre', 'quantity': 0.02, 'unit': 'Kilogramme'}]","Haricot vert (frais),Pommes de terre,Lait,Cabillaud (frais),Beurre"
5faa6afa6f7a44106bfbc2b1,Saumon rôti à l'ail,https://jow.fr/recipes/5faa6afa6f7a44106bfbc2b1,"Un plat complet et gourmand qui se prépare tout seul, l'unique chose à faire est de lancer le minuteur !",22.0,,1,"[{'nom_ingred': 'Saumon (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Pommes de terre (primeur)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Beurre', 'quantity': 0.015, 'unit': 'Kilogramme'}, {'nom_ingred': 'Ail', 'quantity': 0.25, 'unit': 'Gousse'}, {'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.1, 'unit': 'Kilogramme'}]","Saumon (frais),Pommes de terre (primeur),Beurre,Ail,Haricot vert (frais)"
61f1562fabcb1c59220ae468,Cabillaud & haricots verts rôtis,https://jow.fr/recipes/61f1562fabcb1c59220ae468,C'est la faim des haricots !,27.0,1.0,1,"[{'nom_ingred': 'Cabillaud (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Haricot vert (surgelé)', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Échalote', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Beurre', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Ail', 'quantity': 0.25, 'unit': 'Gousse'}]","Cabillaud (frais),Haricot vert (surgelé),Échalote,Beurre,Citron jaune,Ail"
5c0ff6a87f3c7e2314e2eefe,Risotto aux poireaux,https://jow.fr/recipes/5c0ff6a87f3c7e2314e2eefe,"Tellement bon que plus on en fait, plus on en refait.",25.0,1.0,1,"[{'nom_ingred': 'Riz (Arborio)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Poireau', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Bouillon de légumes (cube)', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Beurre', 'quantity': 0.01, 'unit': 'Kilogramme'}, {'nom_ingred': 'Parmesan (râpé)', 'quantity': 1, 'unit': 'Cuillère à soupe'}]","Riz (Arborio),Poireau,Bouillon de légumes (cube),Beurre,Parmesan (râpé)"
5ce2b2c4e43c5f1bd8923532,Jardinière de légumes,https://jow.fr/recipes/5ce2b2c4e43c5f1bd8923532,5 fruits et légumes par jour en un seul plat !,22.0,2.0,1,"[{'nom_ingred': 'Pommes de terre (primeur)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Petits pois (surgelés)', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Oignon nouveau', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Lardons', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Ail', 'quantity': 0.25, 'unit': 'Gousse'}, {'nom_ingred': 'Bouillon de légumes (cube)', 'quantity': 0.25, 'unit': 'Pièce'}]","Pommes de terre (primeur),Haricot vert (frais),Petits pois (surgelés),Carotte (frais),Oignon nouveau,Lardons,Ail,Bouillon de légumes (cube)"
61a4ef596a167b0f040af8ad,Bouillon de tortellinis légumes & poulet,https://jow.fr/recipes/61a4ef596a167b0f040af8ad,Le bouillon parfait quand on veut manger sainement (mais pas trop quand même) !,15.0,2.0,1,"[{'nom_ingred': 'Poulet (escalope)', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Pâtes (Tortellini ricotta-épinards)', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Poireau', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Bouillon de volaille (cube)', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Oignon rouge', 'quantity': 0.25, 'unit': 'Pièce'}]","Poulet (escalope),Pâtes (Tortellini ricotta-épinards),Carotte (frais),Poireau,Bouillon de volaille (cube),Oignon rouge"
5d88e46522af4f495cc903c2,Conchiglioni truite et brocoli,https://jow.fr/recipes/5d88e46522af4f495cc903c2,Les conchi... quoi ? Les conchiglioni : les pâtes en forme de coquillage à farcir et gratiner au four !,20.0,4.0,1,"[{'nom_ingred': 'Pâtes (conchiglioni)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Truite fumée', 'quantity': 1, 'unit': 'Tranche'}, {'nom_ingred': 'Brocoli (frais)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Ricotta', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Menthe (feuilles)', 'quantity': 0.1, 'unit': 'Bouquet'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.25, 'unit': 'Pièce'}]","Pâtes (conchiglioni),Truite fumée,Brocoli (frais),Ricotta,Menthe (feuilles),Citron jaune"
5e458dcf07c6a720976ed9e3,Riz sauté aux crevettes,https://jow.fr/recipes/5e458dcf07c6a720976ed9e3,"Un riz croustillant, des crevettes et des légumes qui craquent sous la dent !",20.0,1.0,1,"[{'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crevette (cuite)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Haricot plat (frais)', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Sauce soja salée', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Oignon jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Petits pois (frais)', 'quantity': 0.08, 'unit': 'Kilogramme'}]","Riz,Crevette (cuite),Haricot plat (frais),Sauce soja salée,Oignon jaune,Petits pois (frais)"
5f22b8163fa446102ac02dc6,Salade de brocolis au pesto,https://jow.fr/recipes/5f22b8163fa446102ac02dc6,On veut du vert dans notre assiette !,8.0,2.0,1,"[{'nom_ingred': 'Brocoli (frais)', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Burrata', 'quantity': 0.08, 'unit': 'Kilogramme'}, {'nom_ingred': 'Sauce pesto', 'quantity': 1, 'unit': 'Cuillère à café'}]","Brocoli (frais),Burrata,Sauce pesto"
647f551fb6623a5ee3dfc7cc,"Bowl steak teriyaki, brocolis & riz",https://jow.fr/recipes/647f551fb6623a5ee3dfc7cc,Une recette de bœuf aux saveurs asiatiques qui plaira aux amateurs de sucré-salé !,14.0,1.0,1,"[{'nom_ingred': 'Bœuf (steak)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Brocoli (frais)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Avocat', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Sauce soja sucrée', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Gingembre (frais)', 'quantity': 1, 'unit': 'Centimètre'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}]","Bœuf (steak),Brocoli (frais),Avocat,Riz,Sauce soja sucrée,Gingembre (frais),Ail"
6009b29a4529390e67f59aef,Bavette à l'échalote & purée de brocolis,https://jow.fr/recipes/6009b29a4529390e67f59aef,Out la purée de pommes de terre : trop classique. On veut du brocoli !,12.0,1.0,1,"[{'nom_ingred': 'Bœuf (bavette)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Brocoli (frais)', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Échalote', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Beurre', 'quantity': 0.04, 'unit': 'Kilogramme'}]","Bœuf (bavette),Brocoli (frais),Échalote,Beurre"
5ff2dc4766014e10ee550352,Bavette & haricots verts,https://jow.fr/recipes/5ff2dc4766014e10ee550352,Elle est belle cette bavette !,15.0,2.0,1,"[{'nom_ingred': 'Bœuf (bavette)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Échalote', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Haricot vert (frais)', 'quantity': 0.25, 'unit': 'Kilogramme'}, {'nom_ingred': 'Beurre', 'quantity': 0.02, 'unit': 'Kilogramme'}]","Bœuf (bavette),Échalote,Haricot vert (frais),Beurre"
5e2b0c7eabbc4f73754b3ee3,Cabillaud pané à la coco,https://jow.fr/recipes/5e2b0c7eabbc4f73754b3ee3,Enfin un poisson pané alléchant !,13.0,3.0,1,"[{'nom_ingred': 'Cabillaud (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Beurre', 'quantity': 0.01, 'unit': 'Kilogramme'}, {'nom_ingred': 'Noix de coco (râpée)', 'quantity': 0.03, 'unit': 'Kilogramme'}, {'nom_ingred': 'Petits pois (surgelés)', 'quantity': 0.2, 'unit': 'Kilogramme'}, {'nom_ingred': 'Crème de coco', 'quantity': 2, 'unit': 'Cuillère à soupe'}]","Cabillaud (frais),Beurre,Noix de coco (râpée),Petits pois (surgelés),Crème de coco"
61c9dbf9c5541a0ede3ea7e9,Croquettes brocolis & feta,https://jow.fr/recipes/61c9dbf9c5541a0ede3ea7e9,"Croquettes, bouchées, boulettes... Peu importe le nom, c'est un régal !",11.0,2.0,2,"[{'nom_ingred': 'Brocoli (frais)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Feta', 'quantity': 0.05, 'unit': 'Kilogramme'}, {'nom_ingred': 'Chapelure', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Œuf', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Farine de blé', 'quantity': 1.5, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Salade (Mélange)', 'quantity': 1, 'unit': 'Poignée'}]","Brocoli (frais),Feta,Chapelure,Œuf,Farine de blé,Salade (Mélange)"
603d2232dbd1cf0e50c163a8,Pâtes au citron & asperges,https://jow.fr/recipes/603d2232dbd1cf0e50c163a8,"Quel régal ce plat de pâtes gourmand, frais, printanier...  ",12.0,1.0,1,"[{'nom_ingred': 'Pâtes (Orecchiette)', 'quantity': 0.1, 'unit': 'Kilogramme'}, {'nom_ingred': 'Citron jaune', 'quantity': 0.25, 'unit': 'Pièce'}, {'nom_ingred': 'Parmesan (râpé)', 'quantity': 0.02, 'unit': 'Kilogramme'}, {'nom_ingred': 'Beurre', 'quantity': 0.015, 'unit': 'Kilogramme'}, {'nom_ingred': 'Asperges vertes (fraîches)', 'quantity': 0.25, 'unit': 'Bouquet'}]","Pâtes (Orecchiette),Citron jaune,Parmesan (râpé),Beurre,Asperges vertes (fraîches)"
61dc3cfe4763c7292a922d96,"Poulet, poireaux & carottes au thym",https://jow.fr/recipes/61dc3cfe4763c7292a922d96,Hop au four !,55.0,2.0,1,"[{'nom_ingred': 'Poulet (cuisse)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Poireau', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Carotte (frais)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Échalote', 'quantity': 0.5, 'unit': 'Pièce'}, {'nom_ingred': 'Bouillon de volaille (cube)', 'quantity': 0.2, 'unit': 'Pièce'}, {'nom_ingred': 'Thym (feuilles)', 'quantity': 1, 'unit': 'Pincée'}, {'nom_ingred': 'Beurre', 'quantity': 0.01, 'unit': 'Kilogramme'}]","Poulet (cuisse),Poireau,Carotte (frais),Échalote,Bouillon de volaille (cube),Thym (feuilles),Beurre"
64f872b43e7b13000f6591dc,"Curry de dinde au lait de coco, riz & brocoli",https://jow.fr/recipes/64f872b43e7b13000f6591dc,Laissez-vous séduire par ce doux curry de dinde au lait de coco !,14.0,2.0,1,"[{'nom_ingred': 'Dinde (escalope)', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Brocoli (frais)', 'quantity': 0.15, 'unit': 'Kilogramme'}, {'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Lait de coco', 'quantity': 0.05, 'unit': 'Litre'}, {'nom_ingred': 'Curry (poudre)', 'quantity': 1, 'unit': 'Pincée'}, {'nom_ingred': 'Oignon jaune', 'quantity': 0.25, 'unit': 'Pièce'}]","Dinde (escalope),Brocoli (frais),Riz,Lait de coco,Curry (poudre),Oignon jaune"
63a4824b9f1dfe39dcaec002,Riz sauté veggie,https://jow.fr/recipes/63a4824b9f1dfe39dcaec002,Un délicieux riz sauté version veggie !,13.0,1.0,1,"[{'nom_ingred': 'Riz', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Petits pois (surgelés)', 'quantity': 0.07, 'unit': 'Kilogramme'}, {'nom_ingred': 'Œuf', 'quantity': 1, 'unit': 'Pièce'}, {'nom_ingred': 'Gingembre (frais)', 'quantity': 1, 'unit': 'Centimètre'}, {'nom_ingred': 'Sauce soja salée', 'quantity': 1, 'unit': 'Cuillère à soupe'}, {'nom_ingred': 'Ail', 'quantity': 0.5, 'unit': 'Gousse'}]","Riz,Petits pois (surgelés),Œuf,Gingembre (frais),Sauce soja salée,Ail"
